ID, IDREF, IDNUM, EventoStart, EventoEnd, TipoStart, TipoEnd, Distance_m, X_Start, Y_Start, X_End, Y_End 
177,460070BEE1,30,14,15,Banks,Cascade,8.213,9.426795,45.874269,9.426749,45.874210 
178,460070BEE1,30,15,15,Cascade,Cascade,0.000,9.426749,45.874210,9.426749,45.874210 
179,inf,31,12,13,Cascade,Cascade,5.263,9.426819,45.874255,9.426778,45.874230 
180,inf,31,13,14,Cascade,Cascade,0.530,9.426778,45.874230,9.426773,45.874230 
181,inf,31,14,15,Cascade,Cascade,0.000,9.426773,45.874230,9.426773,45.874230 
182,inf,31,15,16,Cascade,Cascade,4.079,9.426773,45.874230,9.426742,45.874210 
183,inf,31,16,16,Cascade,Cascade,0.000,9.426742,45.874210,9.426742,45.874210 
184,460070FBF4,32,12,14,Cascade,Cascade,0.048,9.426809,45.874271,9.426808,45.874271 
185,460070FBF4,32,14,15,Cascade,Cascade,0.696,9.426808,45.874271,9.426807,45.874265 
186,460070FBF4,32,15,16,Cascade,Cascade,0.295,9.426807,45.874265,9.426808,45.874267 
187,460070FBF4,32,16,17,Cascade,Bars_sedimentbuildupzones,26.538,9.426808,45.874267,9.426616,45.874122 
188,460070FBF4,32,17,18,Bars_sedimentbuildupzones,Pools,11.352,9.426616,45.874122,9.426548,45.874044 
189,460070FBF4,32,18,18,Pools,Pools,0.000,9.426548,45.874044,9.426548,45.874044 
190,47002CE62A,34,12,13,Cascade,Cascade,0.026,9.426807,45.874272,9.426807,45.874272 
191,47002CE62A,34,13,14,Cascade,Cascade,0.000,9.426807,45.874272,9.426807,45.874272 
192,47002CE62A,34,14,15,Cascade,Banks,1.744,9.426807,45.874272,9.426791,45.874268 
193,47002CE62A,34,15,16,Banks,Bars_sedimentbuildupzones,5.591,9.426791,45.874268,9.426754,45.874234 
194,47002CE62A,34,16,16,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426754,45.874234,9.426754,45.874234 
195,47002D0E89,35,12,13,Cascade,Cascade,0.054,9.426812,45.874262,9.426812,45.874262 
196,47002D0E89,35,13,14,Cascade,Cascade,0.000,9.426812,45.874262,9.426812,45.874262 
197,47002D0E89,35,14,15,Cascade,Cascade,2.230,9.426812,45.874262,9.426800,45.874245 
198,47002D0E89,35,15,15,Cascade,Cascade,0.000,9.426800,45.874245,9.426800,45.874245 
199,47002D159D,36,12,13,Cascade,Banks,4.420,9.426802,45.874275,9.426769,45.874252 
200,47002D159D,36,13,14,Banks,Banks,0.116,9.426769,45.874252,9.426769,45.874251 
201,47002D159D,36,14,15,Banks,Cascade,5.316,9.426769,45.874251,9.426728,45.874225 
202,47002D159D,36,15,16,Cascade,Cascade,0.000,9.426728,45.874225,9.426728,45.874225 
203,47002D159D,36,16,16,Cascade,Cascade,0.000,9.426728,45.874225,9.426728,45.874225 
204,47002D4349,37,12,13,Cascade,Cascade,0.053,9.426804,45.874274,9.426803,45.874274 
205,47002D4349,37,13,14,Cascade,Cascade,0.000,9.426803,45.874274,9.426803,45.874274 
206,47002D4349,37,14,15,Cascade,Banks,3.469,9.426803,45.874274,9.426777,45.874257 
207,47002D4349,37,15,16,Banks,Banks,1.175,9.426777,45.874257,9.426769,45.874250 
208,47002D4349,37,16,16,Banks,Banks,0.000,9.426769,45.874250,9.426769,45.874250 
209,460070FDF4,33,13,13,Cascade,Cascade,0.000,9.426808,45.874271,9.426808,45.874271 
